Tarih,Gün,Ürün Adı,Birim,En Düşük Fiyat,En Yüksek Fiyat,Onceki_Seans_En_Dusuk_Fiyat,Maks_Sicaklik_C,Min_Sicaklik_C,Ort_Sicaklik_C,Toplam_Yagis_mm,Ort_Sicaklik_C_7_gun_once,Ort_Sicaklik_C_14_gun_once,Ort_Sicaklik_C_30_gun_once,Toplam_Yagis_mm_7_gun_once,Toplam_Yagis_mm_14_gun_once,Toplam_Yagis_mm_30_gun_once,Son_30_Gun_Ort_Yagis
14.10.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,20,30,20,23.9,12.0,17.7,0.0,18.6,17.8,23.1,0.0,13.9,0.0,0.8166666666666668
17.10.2024,Perşembe,SALATALIK (MUHTELİF),Kg,20,30,20,16.7,8.0,12.5,0.0,18.9,15.5,21.1,0.0,0.0,0.0,0.8166666666666668
21.10.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,20,30,20,13.5,2.5,7.7,0.0,17.7,18.6,18.4,0.0,0.0,3.9,0.5466666666666669
24.10.2024,Perşembe,SALATALIK (MUHTELİF),Kg,20,35,20,16.5,2.9,9.0,0.0,12.5,18.9,15.3,0.0,0.0,0.0,0.48000000000000015
28.10.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,50,20,17.1,3.1,9.4,0.0,7.7,17.7,19.8,0.0,0.0,0.0,0.48000000000000015
31.10.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,50,30,15.3,4.0,8.9,0.0,9.0,12.5,13.3,0.0,0.0,0.4,0.003333333333333452
04.11.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,40,30,12.6,3.0,7.3,0.0,9.4,7.7,18.1,0.0,0.0,0.0,0.003333333333333452
07.11.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,40,30,12.0,-0.9,5.0,0.0,8.9,9.0,18.2,0.0,0.0,0.0,0.003333333333333452
11.11.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,40,30,15.0,6.1,9.0,0.1,7.3,9.4,20.1,0.0,0.0,0.0,0.23666666666666678
14.11.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,50,30,15.6,3.1,9.2,0.0,5.0,8.9,16.9,0.0,0.0,0.0,0.23666666666666678
18.11.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,50,30,12.1,1.9,6.9,0.4,9.0,7.3,7.7,0.1,0.0,0.0,0.3300000000000001
21.11.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,40,30,16.1,4.5,9.8,0.2,9.2,5.0,8.9,0.0,0.0,0.0,0.3400000000000001
25.11.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,40,30,-0.9,-4.1,-2.6,0.0,6.9,9.0,9.3,0.4,0.1,0.0,0.8233333333333335
28.11.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,40,30,5.9,-1.9,1.3,0.0,9.8,9.2,10.4,0.2,0.0,0.0,0.8400000000000001
02.12.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,40,30,7.4,-1.5,1.9,0.0,-2.6,6.9,11.4,0.0,0.4,0.0,0.8400000000000001
05.12.2024,Perşembe,SALATALIK (MUHTELİF),Kg,30,40,30,9.1,3.0,5.6,2.9,1.3,9.8,6.0,0.0,0.2,0.0,1.0466666666666669
09.12.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,35,30,14.5,4.5,8.4,0.0,1.9,-2.6,5.7,0.0,0.0,0.0,1.0566666666666669
12.12.2024,Perşembe,SALATALIK (MUHTELİF),Kg,20,38,30,11.0,3.1,5.8,2.6,5.6,1.3,9.0,2.9,0.0,0.0,0.9066666666666667
16.12.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,20,38,20,5.8,0.1,3.9,4.4,8.4,1.9,10.4,0.0,0.0,0.0,1.0533333333333335
19.12.2024,Perşembe,SALATALIK (MUHTELİF),Kg,20,38,20,8.0,-0.2,2.7,0.0,5.8,5.6,7.5,2.6,2.9,0.1,0.9566666666666668
23.12.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,20,30,20,9.3,2.6,4.9,0.2,3.9,8.4,11.6,4.4,0.0,3.6,0.9433333333333335
26.12.2024,Perşembe,SALATALIK (MUHTELİF),Kg,20,32,20,7.8,2.7,4.7,1.3,2.7,5.8,-1.6,0.0,2.6,0.5,0.8966666666666667
30.12.2024,Pazartesi,SALATALIK (MUHTELİF),Kg,30,45,20,2.8,1.0,1.8,5.7,4.9,3.9,1.7,0.2,4.4,0.0,1.4733333333333334
02.01.2025,Perşembe,SALATALIK (MUHTELİF),Kg,35,50,30,6.9,-1.7,1.4,0.0,4.7,2.7,2.3,1.3,0.0,2.9,1.3900000000000001
06.01.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,35,60,35,8.3,0.1,3.9,0.2,1.8,4.9,4.6,5.7,0.2,0.1,1.4500000000000002
09.01.2025,Perşembe,SALATALIK (MUHTELİF),Kg,35,60,35,10.0,0.1,3.8,0.0,1.4,4.7,8.2,0.0,1.3,0.0,1.4433333333333336
13.01.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,35,60,35,14.6,4.6,8.4,0.0,3.9,1.8,0.0,0.2,5.7,0.0,1.3599999999999999
16.01.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,40,35,7.8,0.2,4.1,0.6,3.8,1.4,1.9,0.0,0.0,0.0,1.45
20.01.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,35,20,7.9,-1.4,2.7,0.0,8.4,3.9,3.5,0.0,0.2,1.0,1.4233333333333333
23.01.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,32,20,9.2,-0.7,3.6,0.1,4.1,3.8,5.7,0.6,0.0,1.1,1.6466666666666667
27.01.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,30,20,9.4,-1.3,3.5,0.0,2.7,8.4,3.3,0.0,0.0,1.6,1.2700000000000002
30.01.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,32,20,10.9,-0.8,4.7,0.0,3.6,4.1,2.8,0.1,0.6,0.4,0.7733333333333334
03.02.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,33,20,11.6,-1.7,3.5,0.0,3.5,2.7,4.3,0.0,0.0,3.8,0.6466666666666667
06.02.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,35,20,0.4,-4.5,-2.4,0.3,4.7,3.6,3.6,0.0,0.1,0.0,0.8866666666666668
10.02.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,28,45,20,1.7,-2.6,-0.6,0.0,3.5,3.5,3.0,0.0,0.0,0.1,0.8833333333333334
13.02.2025,Perşembe,SALATALIK (MUHTELİF),Kg,28,45,28,2.8,-2.4,-0.4,0.7,-2.4,4.7,7.0,0.3,0.0,0.2,0.9000000000000001
17.02.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,28,45,28,12.6,-2.2,4.2,0.0,-0.6,3.5,1.2,0.0,0.0,0.0,0.6633333333333334
20.02.2025,Perşembe,SALATALIK (MUHTELİF),Kg,28,45,28,-0.2,-4.3,-2.0,0.1,-0.4,-2.4,2.6,0.7,0.3,0.0,0.8466666666666668
24.02.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,28,45,28,-1.0,-8.9,-5.1,0.0,4.2,-0.6,3.7,0.0,0.0,0.3,0.5000000000000001
27.02.2025,Perşembe,SALATALIK (MUHTELİF),Kg,35,60,28,10.0,-4.1,2.1,0.0,-2.0,-0.4,3.4,0.1,0.7,0.0,0.5000000000000001
03.03.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,35,60,35,4.1,1.7,3.1,14.5,-5.1,4.2,4.2,0.0,0.0,0.0,1.0633333333333335
06.03.2025,Perşembe,SALATALIK (MUHTELİF),Kg,35,60,35,13.8,1.9,7.8,0.0,2.1,-2.0,3.1,0.0,0.1,1.4,1.0233333333333337
10.03.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,35,55,35,19.1,3.0,10.7,0.0,3.1,-5.1,-0.4,14.5,0.0,0.0,0.7833333333333334
13.03.2025,Perşembe,SALATALIK (MUHTELİF),Kg,30,50,35,21.9,4.8,12.6,0.0,7.8,2.1,-1.3,0.0,0.0,0.0,0.7833333333333334
17.03.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,30,50,30,23.6,11.4,17.3,0.0,10.7,3.1,3.4,0.0,14.5,0.0,0.7600000000000001
20.03.2025,Perşembe,SALATALIK (MUHTELİF),Kg,30,50,30,-1.0,-5.4,-2.8,2.3,12.6,7.8,4.4,0.0,0.0,4.3,1.0533333333333335
24.03.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,30,50,30,19.4,3.2,11.9,0.0,17.3,10.7,-5.2,0.0,0.0,0.2,1.0066666666666668
27.03.2025,Perşembe,SALATALIK (MUHTELİF),Kg,30,50,30,25.1,11.2,17.8,0.0,-2.8,12.6,-1.8,2.3,0.0,0.0,1.0133333333333334
07.04.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,40,30,16.3,2.0,9.5,0.0,10.6,11.9,7.6,0.9,0.0,0.0,0.8566666666666668
10.04.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,35,20,7.7,-0.2,3.2,2.7,9.4,17.8,11.0,2.5,0.0,0.0,1.2966666666666669
14.04.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,35,20,8.1,-0.0,4.1,0.0,9.5,10.6,16.3,0.0,0.9,0.0,1.4100000000000001
17.04.2025,Perşembe,SALATALIK (MUHTELİF),Kg,18,28,20,22.0,4.7,13.6,0.0,3.2,9.4,11.9,2.7,2.5,0.1,1.4066666666666667
21.04.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,18,28,18,24.6,7.7,16.9,0.2,4.1,9.5,0.2,0.0,0.0,0.0,0.9833333333333336
24.04.2025,Perşembe,SALATALIK (MUHTELİF),Kg,8,15,18,25.2,9.9,16.2,0.1,13.6,3.2,14.9,0.0,2.7,0.2,0.9933333333333336
28.04.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,13,8,17.8,9.1,12.9,0.0,16.9,4.1,14.3,0.2,0.0,0.0,1.3266666666666669
05.05.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,15,7,22.3,4.3,14.0,0.0,12.9,16.9,8.4,0.0,0.2,1.4,1.146666666666667
08.05.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,15,7,24.4,13.3,18.2,3.3,13.0,16.2,10.7,4.6,0.1,0.0,1.256666666666667
12.05.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,15,7,23.7,11.5,17.5,0.5,14.0,12.9,2.1,0.0,0.0,0.0,0.8400000000000002
15.05.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,15,7,21.0,7.5,13.9,0.0,18.2,13.0,7.2,3.3,4.6,0.0,0.8133333333333334
19.05.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,15,7,24.7,10.6,17.2,0.0,17.5,14.0,17.6,0.5,0.0,0.0,0.8166666666666668
22.05.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,15,7,28.5,12.3,21.4,0.0,13.9,18.2,18.2,0.0,3.3,0.1,0.8033333333333335
26.05.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,18,7,31.6,19.4,25.1,0.0,17.2,17.5,12.5,0.0,0.5,1.2,0.5866666666666668
29.05.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,18,7,22.9,12.7,16.1,9.1,21.4,13.9,10.8,0.0,0.0,0.3,0.75
02.06.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,20,7,20.9,10.4,15.3,0.9,25.1,17.2,11.6,0.0,0.0,0.1,1.3599999999999999
05.06.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,45,7,28.2,12.2,21.0,0.0,16.1,21.4,16.8,9.1,0.0,0.3,1.3366666666666667
12.06.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,45,20,32.7,17.4,26.4,0.0,21.0,16.1,15.6,0.0,9.1,0.8,1.1533333333333333
16.06.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,30,20,25.6,13.4,19.7,0.0,24.6,15.3,21.7,0.0,0.9,0.0,1.2366666666666668
19.06.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,30,10,29.4,16.8,23.7,0.0,26.4,21.0,18.6,0.0,0.0,0.0,1.2366666666666668
26.06.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,30,10,32.8,19.0,26.6,0.0,23.7,26.4,20.6,0.0,0.0,0.0,1.2533333333333334
30.06.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,26.0,13.2,20.0,0.0,21.3,19.7,14.1,0.0,0.0,4.3,0.5933333333333335
03.07.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,26.2,14.7,21.0,0.0,26.6,23.7,16.7,0.0,0.0,0.2,0.15333333333333346
07.07.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,32.7,18.6,26.3,0.0,20.0,21.3,24.5,0.0,0.0,0.0,0.15333333333333346
10.07.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,37.1,20.4,29.6,0.0,21.0,26.6,25.8,0.0,0.0,0.0,0.15333333333333346
14.07.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,36.8,24.3,31.0,0.0,26.3,20.0,23.3,0.0,0.0,3.7,0.03000000000000012
17.07.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,32.2,16.7,25.2,0.0,29.6,21.0,20.3,0.0,0.0,0.0,0.036666666666666785
21.07.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,33.9,21.2,27.8,0.0,31.0,26.3,24.2,0.0,0.0,0.5,0.03000000000000012
24.07.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,35.2,23.6,29.5,0.0,25.2,29.6,23.2,0.0,0.0,0.0,0.03000000000000012
28.07.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,38.9,21.6,31.6,0.0,27.8,31.0,26.6,0.0,0.0,0.0,0.03000000000000012
31.07.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,35.8,23.2,30.1,0.0,29.5,25.2,23.1,0.0,0.0,0.0,0.016666666666666784
04.08.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,10,25,10,31.4,20.2,26.5,1.3,31.6,27.8,21.5,0.0,0.0,0.0,0.17333333333333345
07.08.2025,Perşembe,SALATALIK (MUHTELİF),Kg,10,25,10,35.0,22.8,29.4,0.0,30.1,29.5,28.6,0.0,0.0,0.0,0.17333333333333345
11.08.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,28,10,32.9,20.5,26.9,0.0,26.5,31.6,29.4,1.3,0.0,0.0,0.17333333333333345
14.08.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,28,15,35.9,21.8,28.7,0.0,29.4,30.1,29.7,0.0,0.0,0.0,0.17333333333333345
18.08.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,28,15,33.4,19.1,26.6,0.0,26.9,26.5,26.8,0.0,1.3,0.0,0.1566666666666668
21.08.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,28,15,30.7,18.6,25.2,0.0,28.7,29.4,28.2,0.0,0.0,0.0,0.1566666666666668
25.08.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,28,15,28.8,18.3,23.5,0.0,26.6,26.9,25.9,0.0,0.0,0.0,0.1566666666666668
28.08.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,28,15,28.3,17.6,22.7,0.0,25.2,28.7,32.3,0.0,0.0,0.0,0.1566666666666668
01.09.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,35.6,17.7,26.8,0.0,23.5,26.6,25.8,0.0,0.0,3.4,0.04333333333333345
04.09.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,27.7,17.5,22.8,0.0,22.7,25.2,28.2,0.0,0.0,0.0,0.0
08.09.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,22.4,14.8,18.7,3.2,26.8,23.5,27.1,0.0,0.0,0.0,0.12000000000000012
11.09.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,27.7,13.3,20.3,0.0,22.8,22.7,26.4,0.0,0.0,0.0,0.12000000000000012
15.09.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,30.1,15.3,23.0,0.0,18.7,26.8,26.0,3.2,0.0,0.0,0.12000000000000012
18.09.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,24.8,14.4,19.4,0.0,20.3,22.8,26.4,0.0,0.0,0.0,0.12000000000000012
22.09.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,23.7,10.0,17.2,0.0,23.0,18.7,26.9,0.0,3.2,0.0,0.12000000000000012
25.09.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,27.7,11.6,20.0,0.0,19.4,20.3,23.2,0.0,0.0,0.0,0.12000000000000012
29.09.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,26.1,14.1,19.4,0.1,17.2,23.0,25.1,0.0,0.0,0.0,0.12333333333333346
02.10.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,20.6,9.3,14.9,0.0,20.0,19.4,26.1,0.0,0.0,0.0,0.25333333333333347
06.10.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,24.1,9.5,16.9,0.0,19.4,17.2,24.4,0.1,0.0,0.0,0.25333333333333347
09.10.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,17.9,7.2,12.5,0.2,14.9,20.0,18.0,0.0,0.0,0.0,0.3366666666666668
13.10.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,20,35,15,14.6,2.5,9.0,0.0,16.9,19.4,22.4,0.0,0.1,0.0,0.4700000000000001
16.10.2025,Perşembe,SALATALIK (MUHTELİF),Kg,20,35,20,19.8,8.4,13.6,0.0,12.5,14.9,22.8,0.2,0.0,0.0,0.4700000000000001
20.10.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,17,30,20,17.7,9.6,13.9,0.6,9.0,16.9,16.1,0.0,0.0,0.0,0.4900000000000001
23.10.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,17,21.1,10.5,15.1,0.0,13.6,12.5,18.8,0.0,0.2,0.0,0.5966666666666668
27.10.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,26.5,7.5,16.5,0.0,13.9,9.0,18.1,0.6,0.0,0.0,0.5966666666666668
30.10.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,20,15,18.0,5.5,11.0,0.0,15.1,13.6,15.7,0.0,0.0,3.9,0.4700000000000001
03.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,7,20,7,21.9,7.9,13.9,0.0,16.5,13.9,19.1,0.0,0.6,0.0,0.4700000000000001
06.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,7,20,7,19.2,9.7,14.5,0.3,11.0,15.1,16.4,0.0,0.0,0.1,0.4766666666666668
10.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,7,19.4,8.4,13.2,0.0,13.9,16.5,12.6,0.0,0.0,0.0,0.2766666666666668
13.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,14.9,6.7,10.8,1.6,14.5,11.0,10.4,0.3,0.0,0.0,0.20333333333333348
17.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,16.8,0.6,8.3,0.0,13.2,13.9,15.1,0.0,0.0,0.0,0.20333333333333348
20.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,18.7,2.8,10.3,0.0,10.8,14.5,13.1,1.6,0.3,3.1,0.08000000000000013
24.11.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,30,15,16.0,8.9,12.6,6.0,8.3,13.2,16.0,0.0,0.0,0.0,0.2766666666666668
27.11.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,30,15,15.4,5.3,9.6,0.0,10.3,10.8,15.8,0.0,1.6,0.0,0.36333333333333345
01.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,25,15,12.4,0.4,5.5,0.1,12.6,8.3,13.2,6.0,0.0,0.0,0.7600000000000001
04.12.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,25,15,10.0,1.6,5.5,0.0,9.6,10.3,14.0,0.0,0.0,0.0,0.7600000000000001
08.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,15,28,15,9.4,0.6,4.8,0.0,5.5,12.6,12.5,0.1,6.0,0.0,1.8200000000000003
11.12.2025,Perşembe,SALATALIK (MUHTELİF),Kg,15,28,15,8.0,2.8,5.9,1.1,5.5,9.6,13.9,0.0,0.0,0.0,1.8633333333333335
15.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,25,45,15,7.2,1.6,3.7,0.2,4.8,5.5,6.8,0.0,0.1,0.0,1.8100000000000003
18.12.2025,Perşembe,SALATALIK (MUHTELİF),Kg,25,50,25,6.9,-2.1,1.7,0.0,5.9,5.5,8.8,1.1,0.0,0.0,1.8100000000000003
22.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,25,50,25,9.2,1.7,5.2,1.1,3.7,4.8,15.3,0.2,0.0,0.0,1.8700000000000003
25.12.2025,Perşembe,SALATALIK (MUHTELİF),Kg,25,45,25,8.9,2.2,4.9,4.1,1.7,5.9,9.8,0.0,1.1,2.6,1.9200000000000004
29.12.2025,Pazartesi,SALATALIK (MUHTELİF),Kg,25,45,25,1.4,-3.4,-1.2,0.6,5.2,3.7,9.3,1.1,0.2,0.2,2.1666666666666665
01.01.2026,Perşembe,SALATALIK (MUHTELİF),Kg,30,55,25,-0.1,-6.1,-2.4,0.6,4.9,1.7,5.3,4.1,0.0,0.0,2.1233333333333335
05.01.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,30,55,30,8.6,-1.9,2.9,0.0,-1.2,5.2,7.6,0.6,1.1,18.3,1.2366666666666668
08.01.2026,Perşembe,SALATALIK (MUHTELİF),Kg,30,55,30,14.0,4.3,7.9,14.6,-2.4,4.9,6.7,0.6,4.1,0.0,1.54
12.01.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,30,55,30,5.2,0.2,2.6,3.6,2.9,-1.2,3.8,0.0,0.6,0.0,2.066666666666667
15.01.2026,Perşembe,SALATALIK (MUHTELİF),Kg,30,65,30,4.4,-2.8,0.5,0.0,7.9,-2.4,2.3,14.6,0.6,0.0,2.08
19.01.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,30,65,30,0.7,-6.1,-3.1,0.0,2.6,2.9,2.8,3.6,0.0,0.0,2.08
22.01.2026,Perşembe,SALATALIK (MUHTELİF),Kg,50,80,30,6.7,-1.6,2.2,1.7,0.5,7.9,6.1,0.0,14.6,5.7,1.8866666666666667
26.01.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,70,110,50,12.1,-0.1,5.3,0.0,-3.1,2.6,1.3,0.0,3.6,2.5,1.9833333333333334
29.01.2026,Perşembe,SALATALIK (MUHTELİF),Kg,70,110,70,10.7,-1.0,4.8,0.1,2.2,0.5,0.2,1.7,0.0,0.0,2.1133333333333337
02.02.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,70,110,70,11.7,5.9,8.6,4.9,5.3,-3.1,-0.3,0.0,0.0,0.0,2.18
05.02.2026,Perşembe,SALATALIK (MUHTELİF),Kg,70,110,70,12.7,0.5,6.0,0.0,4.8,2.2,4.8,0.1,1.7,0.0,2.18
09.02.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,70,110,70,11.7,1.4,6.5,0.8,8.6,5.3,2.7,4.9,0.0,0.0,1.9100000000000001
12.02.2026,Perşembe,SALATALIK (MUHTELİF),Kg,60,100,70,10.6,0.3,6.2,4.8,6.0,4.8,-1.0,0.0,0.1,0.6,1.7600000000000002
16.02.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,60,90,60,18.4,4.9,11.0,0.0,6.5,8.6,-0.4,0.8,4.9,0.0,2.216666666666667
19.02.2026,Perşembe,SALATALIK (MUHTELİF),Kg,60,100,60,6.4,-2.3,2.3,0.3,6.2,6.0,-2.3,4.8,0.0,0.0,3.11
23.02.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,60,120,60,7.7,0.9,4.0,0.1,11.0,6.5,4.0,0.0,0.8,7.2,2.606666666666667
26.02.2026,Perşembe,SALATALIK (MUHTELİF),Kg,60,110,60,3.9,-1.3,0.8,1.0,2.3,6.2,4.9,0.3,4.8,3.4,2.7133333333333334
02.03.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,60,110,60,8.1,-1.9,2.6,0.0,4.0,11.0,8.1,0.1,0.0,3.4,2.42
05.03.2026,Perşembe,SALATALIK (MUHTELİF),Kg,60,110,60,11.2,-2.7,4.1,0.0,0.8,2.3,4.2,1.0,0.3,0.0,2.2566666666666664
09.03.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,40,80,60,7.6,-1.3,2.9,0.0,2.6,4.0,7.9,0.0,0.1,4.4,1.9866666666666668
12.03.2026,Perşembe,SALATALIK (MUHTELİF),Kg,40,70,40,13.6,-1.4,6.0,0.0,4.1,0.8,6.3,0.0,1.0,2.5,1.8333333333333333
16.03.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,40,70,40,17.3,5.0,10.4,0.2,2.9,2.6,7.4,0.0,0.0,0.0,1.2333333333333334
19.03.2026,Perşembe,SALATALIK (MUHTELİF),Kg,40,70,40,10.0,6.1,8.2,8.7,6.0,4.1,9.4,0.0,0.0,1.7,1.4766666666666666
23.03.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,40,70,40,11.9,2.3,6.5,4.4,10.4,2.9,5.2,0.2,0.0,0.1,1.43
26.03.2026,Perşembe,SALATALIK (MUHTELİF),Kg,40,70,40,10.6,3.6,7.0,0.3,8.2,6.0,4.0,8.7,0.0,0.0,2.0633333333333335
30.03.2026,Pazartesi,SALATALIK (MUHTELİF),Kg,40,75,40,9.5,2.6,5.9,0.7,6.5,10.4,0.7,4.4,0.2,0.0,2.0733333333333333
12.04.2021,Pazartesi,SALATALIK (SİLOR),Kg,2,4,,8.9,0.4,4.1,0.2,12.4,,,0.0,,,
15.04.2021,Perşembe,SALATALIK (SİLOR),Kg,5,"6,5",2,20.0,7.6,13.3,0.1,13.2,6.7,,0.0,4.1,,
